-1.026521,7.3028946,6.4151573
-0.9738788,7.3340015,6.491728
-0.95473623,7.3579297,6.5515485
-0.97866446,7.3698936,6.5539412
-0.9810573,7.348358,6.5228343
-0.96909314,7.3698936,6.4869423
-0.9595219,7.3866434,6.4869423
-0.9451649,7.314859,6.541977
-0.971486,7.2909307,6.541977
-0.99302137,7.271788,6.4869423
-0.99302137,7.2957163,6.4366927
-0.9738788,7.288538,6.391229
-0.997807,7.281359,6.4151573
-1.0313065,7.2789664,6.4462643
-1.052842,7.2789664,6.439086
-1.026521,7.3196445,6.4343
-1.0025927,7.322037,6.448657
-1.0025927,7.32443,6.4965134
-1.0576276,7.314859,6.503692
-1.0552348,7.3196445,6.518049
-1.0360922,7.3172517,6.4965134
-0.997807,7.30768,6.5084777
-0.98584294,7.3052874,6.5252275
-1.0073783,7.288538,6.5371914
-1.0169497,7.30768,6.5084777
-0.97866446,7.32443,6.489335
-0.9523434,7.3363943,6.491728
-0.971486,7.34118,6.515656
-0.9906286,7.312466,6.4797635
-0.9595219,7.322037,6.4606214
-0.93320084,7.3172517,6.4462643
-0.9379865,7.3340015,6.45105
-0.94277215,7.331609,6.4773707
-0.9667004,7.2957163,6.5108705
-0.9810573,7.259824,6.4941206
-0.997807,7.274181,6.4701924
-0.9523434,7.2933235,6.448657
-0.93559366,7.2957163,6.472585
-1.012164,7.298109,6.491728
-1.079163,7.298109,6.4558353
-1.0648061,7.338787,6.4414787
-1.0576276,7.3363943,6.489335
-1.0313065,7.3746796,6.4845495
-1.0719845,7.3866434,6.4414787
-1.0839486,7.4033933,6.398408
-1.0480564,7.381858,6.407979
-1.0025927,7.367501,6.448657
-1.0073783,7.350751,6.4797635
